Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
137.trim	0.010385939262579108	1.6002988077933912e-05	0.0	0.0	0.0	0.0018563466170403338	0.031221829740049063	0.0	0.0	0.0	0.0	0.0	0.01963566637162491	0.0	0.0	0.0	0.0	0.0	0.0027115750989340436	4.875487762078798e-05	0.002660436131987011	0.0	0.00014852736356750845	0.0	0.0	0.001191117909775606	0.0	0.00034619379824967877	0.0	0.0	0.0	0.0	0.0	3.802161376656174e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.01131364324708196	0.012788064660870273	0.0	0.0	0.01031612923641657	0.007922017269738334	0.0012473025423873874	0.005027177328245468	0.014313745038226612	0.007105969370281525	0.00046672178845455725	0.0	0.0030815088819409818	0.00012021181321488464	0.0
139.trim	0.010549112600602104	8.939925932713647e-05	0.0	0.0	0.0	0.0015644870382248884	0.032675429284068386	0.0	0.0	0.0	0.0	0.0	0.019980734459615002	0.0	0.0	0.0	0.0	0.0	0.0030434299728339807	4.566215258236596e-05	0.0029620608228191655	0.0	0.00011643463185115927	0.0	0.0	0.0007906121278462934	0.0	0.0002955229746948602	0.0	0.0	0.0	0.0	0.0	2.7403574357817785e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.011464747582232667	0.01335316705296295	0.0	0.0	0.010770685721148072	0.008477521850812571	0.0010674307889736773	0.005314996729856973	0.014456640701651183	0.008024962756489335	0.0003505984057413995	4.5106528087383974e-05	0.0034022638285485848	0.00020829829148533868	0.0
140.trim	0.01042472323149572	1.7550039110262158e-05	0.0	0.0	0.0	0.0015093033634825455	0.03315202387928522	0.0	0.0	0.0	0.0	0.0	0.019147092669296015	0.0	0.0	0.0	0.0	0.0	0.002705144258936409	4.469733601195529e-05	0.0026775306123512513	0.0	0.00016385528919866843	0.0	0.0	0.001206654785326292	0.0	0.0002405145163498401	0.0	0.0	0.0	0.0	0.0	3.185759738920618e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.011057227839836826	0.01224963812087383	0.0	0.0	0.010208543530080324	0.007766927264465032	0.001110149310641684	0.004959382206129766	0.012994126376763226	0.006796220607528509	0.00043525080118388213	3.307129841224696e-05	0.0029371488163463045	0.00015162645912036944	0.0
141.trim	0.009217117300984966	5.064350165376354e-05	0.0	0.0	0.0	0.0018231660595354874	0.03276634556998501	0.0	0.0	0.0	0.0	0.0	0.018839382615200042	0.0	0.0	0.0	0.0	0.0	0.0026664759110822584	2.5740853952829887e-05	0.0026374778884972606	0.0	0.0002092508766303913	0.0	0.0	0.0012049586458192756	2.7079238726777522e-05	0.0002193719709529573	0.0	0.0	0.0	2.9087482056659507e-05	0.0	3.0077729877321966e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.011043887099504697	0.012848247260036574	0.0	0.0	0.009998838191675704	0.007436646213812303	0.000979761951924359	0.005067079837521464	0.014251979478942254	0.006383470210548891	0.00028295186705789476	4.863108362698403e-05	0.0028118235647174423	0.0	0.0
156.trim	0.010173857755018192	1.952755807105219e-05	0.0	0.0	0.0	0.0016012597618262796	0.031829919655815074	0.0	0.0	0.0	0.0	0.0	0.01933228249034167	0.0	0.0	0.0	0.0	0.0	0.0029981567725363336	9.851755706013759e-06	0.002864552028018875	0.0	0.0001493044948715399	0.0	0.0	0.001236595733035199	0.0	0.0003108566047495574	0.0	0.0	0.0	0.0	0.0	4.514052640850574e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.01131639268892779	0.01266025503817095	0.0	0.0	0.010903076502444702	0.00849927111369663	0.0012566447077283012	0.005454872894948266	0.01414114160035366	0.007851120901117522	0.0004201398960818979	3.60555255092843e-05	0.003466713394679637	0.00016680059364331277	0.0
159.trim	0.010138195235048239	2.2159989584804894e-05	0.0	0.0	0.0	0.0018614391251236112	0.03193254499170385	0.0	0.0	0.0	0.0	0.0	0.01824875142308683	0.0	0.0	0.0	0.0	0.0	0.002577652335758395	3.365934654417806e-05	0.0025010685871869128	0.0	0.00018243206571932736	0.0	0.0	0.0012555929625774624	0.0	0.0003158034291272426	0.0	0.0	0.0	0.0	0.0	4.14991857513929e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.011132139469677983	0.012708852952046917	0.0	0.0	0.010706858397908007	0.008057092920409263	0.0014551866517588446	0.005379296939451266	0.014521684996402847	0.007610072412488081	0.0005594383338583766	1.2895869336988538e-05	0.0033544577812170823	0.00015099976187337553	0.0
161.trim	0.009817304981232537	2.9570195726604022e-05	0.0	0.0	0.0	0.0015820054713733152	0.03245328980994792	0.0	0.0	0.0	0.0	0.0	0.01978246094109809	0.0	0.0	0.0	0.0	0.0	0.0029411049349570527	1.502837921560126e-05	0.0028685976203774908	0.0	0.00012984077930741248	0.0	0.0	0.0009639298243414224	0.0	0.00025792001851865733	0.0	0.0	0.0	2.585813228779136e-05	0.0	3.576560296782973e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.011654601636003913	0.013096430013066464	0.0	0.0	0.010535905523150453	0.00800454668118421	0.0010738185847930107	0.005140961406401287	0.014470732942623545	0.007516361678625111	0.0003758815466384078	4.2987758089543784e-05	0.0033478265699730283	0.00019800937871422282	0.0
162.trim	0.00935666327501399	1.6531207199671362e-05	0.0	0.0	0.0	0.0016365895127674647	0.030103328310601543	0.0	0.0	0.0	0.0	0.0	0.01861413930682995	0.0	0.0	0.0	0.0	0.0	0.002802898887653163	1.693117393141012e-05	0.0026920604067686236	0.0	0.00012128866433544079	0.0	0.0	0.001040089440518854	0.0	0.0003901344291775966	0.0	0.0	0.0	0.0	0.0	5.230714251938816e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.011075488728796415	0.012649315752758088	0.0	0.0	0.010245487424685815	0.007834337842961595	0.0012403155852850184	0.0051305883796409464	0.013816544596396052	0.007123382412286568	0.00047147952970590454	1.730054418861745e-05	0.0031861218325921073	9.943938065971665e-05	0.0
168.trim	0.008975178607728767	3.3489472416898383e-05	0.0	0.0	0.0	0.0016074946760111226	0.031044740930464804	0.0	0.0	0.0	0.0	0.0	0.01845269930171101	0.0	0.0	0.0	0.0	0.0	0.002486722677134585	3.394597328621632e-05	0.002436742671453815	0.0	0.00012052389325921918	0.0	0.0	0.0012673490402471332	0.0	0.0002521292767653687	0.0	0.0	0.0	1.906362523047923e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010950113501230353	0.012210100951370366	0.0	0.0	0.009532642659513538	0.006929772354312864	0.001062703599704078	0.004901294610135431	0.013385733257651727	0.00590812544783882	0.0004171651541946701	3.0625132453697864e-05	0.0024701267046681225	0.0001763136068968241	0.0
169.trim	0.009439036544866209	3.783180979906296e-05	0.0	0.0	0.0	0.001645683726259239	0.031542271419968744	0.0	0.0	0.0	0.0	0.0	0.01960633542836438	0.0	0.0	0.0	0.0	0.0	0.002840404655638776	2.886234451133453e-05	0.0027310684510162813	0.0	0.00021529578705289427	0.0	0.0	0.001245356214812096	0.0	0.00026297557585979093	0.0	0.0	0.0	5.510083590723113e-06	0.0	5.1445236745549176e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.011993756834908201	0.013515356384532468	0.0	0.0	0.011186599712910961	0.008344788803048543	0.0011453560760689874	0.005487895749448525	0.014894104553340535	0.007351766586264994	0.00040749442004307487	2.796702911004159e-05	0.003194067122881037	8.60552427327961e-05	0.0
171.trim	0.009777187511472276	0.0	0.0	0.0	0.0	0.001660748325703464	0.03033050889574222	0.0	0.0	0.0	0.0	0.0	0.018880086229049912	0.0	0.0	0.0	0.0	0.0	0.0028717272193122265	4.446776249209029e-05	0.0028412586252151936	0.0	0.00014880233208190572	0.0	0.0	0.0012442907349845716	0.0	0.00031502164986288683	0.0	0.0	0.0	7.346067202116609e-06	0.0	4.574054863043649e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.010865071560417392	0.012461592041260901	0.0	0.0	0.010330682420154093	0.0079083839507514	0.0010793161937187542	0.005122362406463293	0.013651492087278462	0.007030086640492021	0.00038847732548900497	6.249511756893993e-05	0.003199285038464847	0.00015885435395233965	0.0
172.trim	0.009231913143499694	4.158519434008871e-05	0.0	0.0	0.0	0.0017465781622837257	0.03139682172676698	0.0	0.0	0.0	0.0	0.0	0.019305926472386183	0.0	0.0	0.0	0.0	0.0	0.002950292626881549	1.0584519505152544e-05	0.0028932239737218678	0.0	0.0001723085140867595	0.0	0.0	0.0012927235464290502	0.0	0.00028332018161050294	0.0	0.0	0.0	2.414899252214372e-05	0.0	6.260559215687158e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.01125593233576676	0.012730953359333051	0.0	0.0	0.01036405894857819	0.007833376012938067	0.0009550652606904689	0.005158462800272456	0.014405953701656303	0.007238928622996208	0.00031979488356168354	0.0	0.0030038784609164077	9.527793048712747e-05	0.0
181.trim	0.009226022293492417	7.440340559268079e-05	0.0	0.0	0.0	0.0023809089789657853	0.029463748614701593	0.0	0.0	0.0	0.0	0.0	0.019270482048504324	0.0	0.0	0.0	0.0	0.0	0.0030015985388218316	5.64620006971175e-05	0.0029097911828036634	0.0	0.00021028781519753862	0.0	0.0	0.001454731888981153	0.0	0.0002842425474141948	0.0	0.0	0.0	2.2166534960504776e-05	0.0	6.951448994785717e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.01139181032924934	0.013020421156870394	0.0	0.0	0.011021087341789176	0.008276056827121955	0.0012856109900976683	0.005394149812330026	0.014940270121552128	0.007619162571052463	0.0005046971778110274	4.012013573444321e-05	0.0035480464625131996	9.314148051177518e-05	0.0
183.trim	0.009741073451241896	5.3758683505749974e-05	0.0	0.0	0.0	0.001978319553011599	0.031330560747151084	0.0	0.0	0.0	0.0	0.0	0.01936387779877114	0.0	0.0	0.0	0.0	0.0	0.0028304804017864203	6.573809777501191e-05	0.0027526503618744273	0.0	0.0002062681317353165	0.0	0.0	0.0012411297117244605	5.789786180301468e-06	0.0003052246118570135	0.0	0.0	0.0	1.8721153043304398e-05	0.0	5.1593224571376386e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.01130125853592157	0.012815131601117797	0.0	0.0	0.01041597340030343	0.007653986360110338	0.0011440464443834679	0.004986293585532205	0.014190477735270197	0.006870680450046605	0.0004546548091402642	9.917803230387197e-06	0.002865919754867641	0.00010211753183287127	0.0
184.trim	0.008525107361154215	9.199756145130445e-05	0.0	0.0	0.0	0.0019319487904773938	0.03161649528543164	0.0	0.0	0.0	0.0	0.0	0.019534148881493647	0.0	0.0	0.0	0.0	0.0	0.002881306674134183	3.1303166471804456e-05	0.00278513048729713	0.0	0.00012750869370212246	0.0	0.0	0.0011934530110574238	0.0	0.00028477491139731174	0.0	0.0	0.0	0.0	0.0	1.837202205597992e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.011372768537557294	0.012945322506887867	0.0	0.0	0.010398298995239835	0.007919143284453365	0.0011069142756674757	0.005272647272288205	0.01423496772551957	0.007158065564564093	0.00039650711220471545	0.0	0.003016310010858716	0.00013388717996780012	0.0
