291.trim	32981.0	33336.0	35545.0	39862.0	48607.0	53216.0	56108.0	56774.0	60984.0	64439.0	69205.0	78413.0	88983.0	84657.0	98158.0	119726.0	130556.0	121747.0	123188.0	127689.0	113475.0	142107.0	118104.0	115670.0	122261.0	118721.0	114337.0	106378.0	105010.0	101970.0	98918.0	102406.0	103827.0	107618.0	94996.0	93049.0	94154.0	121945.0	358959.0	73178.0	3018846.0
292.trim	45469.0	45370.0	48490.0	52224.0	59150.0	61402.0	65790.0	69222.0	74943.0	75143.0	80472.0	95469.0	98947.0	94112.0	97301.0	110549.0	114026.0	107071.0	103160.0	111714.0	113935.0	148038.0	121699.0	121034.0	128458.0	121193.0	108846.0	100713.0	95011.0	91446.0	87201.0	85257.0	81707.0	82830.0	75203.0	72802.0	71066.0	80089.0	166668.0	36568.0	1145546.0
293.trim	28513.0	30060.0	33931.0	37865.0	45700.0	50373.0	54484.0	56829.0	63426.0	69745.0	75872.0	85049.0	89918.0	90770.0	94248.0	107512.0	111054.0	112008.0	113441.0	125007.0	120183.0	141902.0	118996.0	119577.0	123543.0	119283.0	109900.0	104298.0	101726.0	101666.0	97413.0	97078.0	96020.0	111224.0	88429.0	82756.0	80268.0	88860.0	194923.0	35380.0	1311854.0
294.trim	39860.0	44338.0	49199.0	55508.0	64184.0	73182.0	81128.0	86734.0	94829.0	102223.0	108662.0	122321.0	137322.0	134031.0	141512.0	158470.0	165889.0	161772.0	153964.0	160704.0	165314.0	206087.0	167001.0	170195.0	184353.0	178016.0	157675.0	147210.0	146519.0	142589.0	141164.0	140425.0	136298.0	141223.0	125466.0	120520.0	119526.0	133741.0	299640.0	48561.0	1928619.0
295.trim	51456.0	52308.0	54647.0	59456.0	72472.0	78310.0	83529.0	84951.0	93163.0	105171.0	113971.0	117810.0	122483.0	127863.0	135329.0	140532.0	141415.0	147588.0	147486.0	155846.0	154677.0	176974.0	160410.0	163062.0	166652.0	161751.0	154400.0	149068.0	147646.0	144781.0	142797.0	146359.0	144881.0	150118.0	135046.0	132529.0	131923.0	164718.0	491539.0	97494.0	3922222.0
296.trim	86031.0	93612.0	105411.0	118187.0	134594.0	150303.0	168463.0	181749.0	196269.0	204429.0	219991.0	247087.0	263851.0	257590.0	267862.0	294503.0	300892.0	290475.0	270333.0	281798.0	287466.0	348910.0	285333.0	280051.0	297003.0	283703.0	252929.0	235004.0	226995.0	215097.0	207725.0	198493.0	190365.0	187477.0	174938.0	171164.0	168522.0	189415.0	419771.0	65740.0	2741075.0
298.trim	45382.0	46082.0	50890.0	57211.0	66153.0	73746.0	81709.0	85608.0	93154.0	98859.0	103919.0	118424.0	121656.0	119129.0	122737.0	138501.0	140921.0	135836.0	134122.0	143678.0	140022.0	174711.0	140649.0	139816.0	147283.0	142805.0	131962.0	124005.0	120638.0	119122.0	114520.0	111190.0	108993.0	117447.0	103241.0	99169.0	100215.0	114719.0	260437.0	47930.0	1787413.0
299.trim	100398.0	104551.0	112629.0	124367.0	139080.0	155085.0	169099.0	176658.0	188829.0	197689.0	208093.0	230559.0	242138.0	231585.0	237957.0	263493.0	268179.0	258710.0	248050.0	256847.0	246811.0	287139.0	243502.0	235309.0	243651.0	225779.0	201303.0	185422.0	177235.0	170202.0	158401.0	149868.0	142159.0	144674.0	126908.0	119113.0	113279.0	121238.0	234568.0	49691.0	1623216.0
301.trim	50560.0	52035.0	58291.0	65680.0	76299.0	88535.0	98273.0	103636.0	111890.0	118531.0	125728.0	142662.0	155816.0	154265.0	166577.0	195850.0	209804.0	191836.0	185887.0	194446.0	185315.0	215957.0	177552.0	172781.0	180067.0	170977.0	155348.0	145965.0	139954.0	134904.0	125618.0	120798.0	116876.0	117933.0	105663.0	101058.0	99579.0	110462.0	235625.0	41668.0	1681147.0
302.trim	59030.0	64502.0	74048.0	84945.0	95760.0	110838.0	126520.0	139470.0	153633.0	162424.0	176969.0	202894.0	219709.0	216162.0	231620.0	261676.0	272950.0	251213.0	241713.0	249156.0	249131.0	292856.0	241763.0	236646.0	253020.0	242630.0	219708.0	205719.0	199662.0	191090.0	179974.0	172411.0	164535.0	160660.0	152876.0	150627.0	148395.0	166809.0	352281.0	58535.0	2400432.0
303.trim	33182.0	35378.0	39288.0	44635.0	52073.0	59416.0	67524.0	73616.0	81504.0	86422.0	94678.0	111152.0	121634.0	120382.0	128998.0	147829.0	157200.0	149326.0	143330.0	150461.0	150930.0	187900.0	159751.0	156529.0	168801.0	163531.0	145739.0	137141.0	134648.0	130576.0	124054.0	121315.0	119457.0	118294.0	114852.0	114806.0	116556.0	140105.0	362957.0	63539.0	2754352.0
304.trim	89968.0	90441.0	98451.0	108665.0	125009.0	138891.0	153304.0	160083.0	171992.0	178418.0	188413.0	214495.0	225005.0	216693.0	222250.0	254011.0	262338.0	239262.0	223879.0	232623.0	227173.0	269605.0	223877.0	218575.0	230897.0	214698.0	188897.0	174730.0	170310.0	165248.0	151258.0	142954.0	136441.0	135722.0	121289.0	114818.0	110971.0	116301.0	216625.0	38499.0	1326745.0
305.trim	33820.0	34053.0	38351.0	42467.0	48403.0	53980.0	59177.0	62747.0	68508.0	72715.0	77045.0	89643.0	97445.0	92114.0	96879.0	114106.0	117430.0	111614.0	111705.0	121121.0	118901.0	158937.0	131390.0	124557.0	135468.0	127543.0	114231.0	105231.0	103219.0	99688.0	95246.0	94170.0	92846.0	100373.0	86224.0	83264.0	83906.0	101026.0	267339.0	51514.0	2137872.0
306.trim	38316.0	38020.0	40470.0	45552.0	53410.0	59601.0	65331.0	68052.0	73587.0	75110.0	81148.0	93572.0	103964.0	100033.0	105218.0	114759.0	116818.0	114423.0	108355.0	110913.0	116410.0	151742.0	117839.0	115763.0	127045.0	121974.0	110160.0	100019.0	100858.0	94076.0	93865.0	95565.0	93340.0	93781.0	85533.0	84925.0	89229.0	124059.0	419042.0	88655.0	3599651.0
307.trim	17607.0	18348.0	19658.0	22935.0	26960.0	30983.0	34174.0	36769.0	41625.0	44233.0	49701.0	58963.0	68537.0	68294.0	73540.0	84334.0	89454.0	90258.0	88508.0	93933.0	103867.0	138985.0	110228.0	113291.0	129443.0	125467.0	116010.0	108332.0	109127.0	102747.0	101618.0	105114.0	103877.0	103986.0	97256.0	95813.0	99277.0	137808.0	442921.0	85881.0	3706360.0
308.trim	28568.0	31821.0	36321.0	40510.0	46870.0	53841.0	59398.0	64213.0	71306.0	78100.0	85280.0	97951.0	113426.0	109518.0	119282.0	134496.0	147331.0	145755.0	136453.0	144905.0	151567.0	192194.0	151446.0	153457.0	169597.0	163646.0	145562.0	137049.0	138618.0	133527.0	131577.0	131850.0	127844.0	127872.0	123762.0	123506.0	126098.0	157081.0	421432.0	77465.0	3184036.0
309.trim	35019.0	37676.0	42587.0	47543.0	57233.0	63693.0	71965.0	78534.0	87893.0	95505.0	103746.0	118579.0	128457.0	129806.0	136495.0	154909.0	162384.0	161479.0	159723.0	172369.0	171197.0	211117.0	173740.0	172130.0	185019.0	182035.0	170855.0	162666.0	157806.0	155883.0	150156.0	150036.0	147048.0	152602.0	138557.0	136604.0	137137.0	161714.0	405002.0	71646.0	2937734.0
311.trim	31224.0	32126.0	36812.0	41234.0	47717.0	53345.0	60473.0	64786.0	71369.0	77977.0	82593.0	93098.0	99495.0	99951.0	107045.0	124962.0	134617.0	123522.0	121851.0	133180.0	130432.0	157766.0	134821.0	131770.0	139907.0	136896.0	127843.0	121244.0	120970.0	121317.0	118900.0	116598.0	114405.0	126416.0	108396.0	105618.0	106201.0	129489.0	333196.0	60567.0	2589951.0
312.trim	30705.0	31769.0	34650.0	38887.0	45679.0	49125.0	54992.0	59311.0	65240.0	69611.0	74042.0	86155.0	94821.0	92717.0	101437.0	112911.0	121809.0	128010.0	131720.0	139482.0	131620.0	169709.0	143100.0	140911.0	149710.0	143051.0	136838.0	132280.0	129289.0	124664.0	119921.0	121012.0	117546.0	122449.0	111050.0	107410.0	107022.0	130925.0	323908.0	63386.0	2610130.0
313.trim	24413.0	27098.0	30332.0	34457.0	41012.0	46932.0	53000.0	57130.0	63991.0	70018.0	76638.0	87850.0	95596.0	95483.0	103267.0	122408.0	130326.0	125434.0	123928.0	136324.0	134309.0	170075.0	134446.0	134952.0	148348.0	144248.0	132371.0	126179.0	123218.0	120213.0	116976.0	117000.0	114507.0	120288.0	108718.0	106912.0	108123.0	129317.0	339886.0	59162.0	2576999.0
314.trim	11524.0	11526.0	12515.0	13803.0	17482.0	18479.0	19044.0	19417.0	21298.0	23452.0	25121.0	29868.0	35984.0	33273.0	39229.0	48966.0	53980.0	56172.0	61210.0	68368.0	63256.0	87949.0	66554.0	68136.0	75921.0	72055.0	65627.0	59974.0	61290.0	59418.0	59775.0	67442.0	68813.0	79870.0	63683.0	61688.0	60900.0	88307.0	311810.0	73337.0	3041289.0
315.trim	70076.0	73903.0	81883.0	92171.0	104654.0	117306.0	130859.0	139334.0	151889.0	158226.0	169605.0	196526.0	204776.0	198447.0	204057.0	233824.0	238186.0	223215.0	216468.0	227231.0	229647.0	284795.0	232761.0	227170.0	241802.0	230853.0	210188.0	194922.0	188490.0	183248.0	172466.0	165197.0	159227.0	160789.0	143629.0	137534.0	133540.0	140449.0	258477.0	39913.0	1544947.0
316.trim	44414.0	47556.0	53186.0	59813.0	69986.0	77468.0	86680.0	93751.0	104742.0	112405.0	124659.0	141006.0	151650.0	152806.0	162713.0	183118.0	190869.0	192107.0	192896.0	208910.0	211690.0	264705.0	222683.0	220485.0	233749.0	229577.0	216432.0	206992.0	202116.0	198421.0	191672.0	188737.0	186024.0	190137.0	175670.0	170658.0	170567.0	190239.0	433138.0	73195.0	2870924.0
317.trim	28402.0	29806.0	32816.0	35582.0	41072.0	44379.0	49398.0	52208.0	56895.0	59974.0	64685.0	72676.0	77496.0	75891.0	79801.0	91260.0	94698.0	94159.0	93141.0	101786.0	102755.0	131511.0	109042.0	109210.0	117555.0	114516.0	108287.0	103610.0	102520.0	101332.0	98038.0	97726.0	98277.0	100966.0	93416.0	92185.0	92961.0	109668.0	287517.0	51676.0	2133526.0
318.trim	23602.0	26289.0	29856.0	33805.0	39942.0	46278.0	51551.0	56651.0	63019.0	69703.0	75644.0	87331.0	96611.0	96106.0	103847.0	116885.0	125128.0	122075.0	118450.0	126949.0	131523.0	161133.0	130823.0	131207.0	143398.0	138405.0	125847.0	118541.0	117827.0	116281.0	112985.0	111643.0	109222.0	113257.0	102529.0	101034.0	101184.0	120905.0	304197.0	50588.0	2122634.0
319.trim	22130.0	22379.0	24970.0	28195.0	34183.0	36860.0	40761.0	45167.0	50992.0	54418.0	61200.0	74265.0	86942.0	84688.0	93040.0	105563.0	110835.0	110154.0	107953.0	115286.0	123856.0	174363.0	132763.0	131869.0	143631.0	140971.0	131396.0	122193.0	120038.0	113069.0	112468.0	117553.0	117145.0	124558.0	109691.0	104265.0	107623.0	150440.0	443014.0	86442.0	3663024.0
321.trim	26353.0	27207.0	30057.0	33579.0	38811.0	43172.0	48177.0	50415.0	56816.0	60489.0	66266.0	76404.0	82291.0	81291.0	86901.0	102194.0	105402.0	106714.0	110073.0	120928.0	121669.0	156754.0	127917.0	128952.0	139005.0	136362.0	126863.0	120004.0	118077.0	116028.0	111610.0	112202.0	111032.0	120674.0	103044.0	98789.0	99160.0	118722.0	293307.0	50410.0	2163196.0
322.trim	39144.0	40434.0	43455.0	48280.0	55194.0	61344.0	67526.0	70613.0	77115.0	82053.0	87669.0	98732.0	106656.0	106342.0	114059.0	130673.0	135859.0	135497.0	135676.0	147179.0	144604.0	182672.0	151544.0	148771.0	159112.0	156481.0	144562.0	137615.0	135396.0	131293.0	128858.0	126639.0	123715.0	124092.0	117403.0	116864.0	117918.0	140164.0	346800.0	60345.0	2623346.0
323.trim	79795.0	84617.0	93830.0	104994.0	116541.0	129776.0	145206.0	155698.0	167676.0	174427.0	189273.0	210786.0	222585.0	215871.0	227008.0	253357.0	258865.0	243072.0	232894.0	242535.0	245150.0	298901.0	291178.0	273700.0	275506.0	252492.0	223122.0	206152.0	196616.0	191315.0	179059.0	172801.0	162892.0	158706.0	149105.0	143543.0	140413.0	150533.0	309340.0	48975.0	1926975.0
324.trim	36646.0	39289.0	44636.0	52685.0	63177.0	73028.0	86338.0	96643.0	106399.0	115653.0	128006.0	145605.0	168723.0	164338.0	189793.0	206344.0	231184.0	236082.0	220797.0	216499.0	202439.0	230044.0	200987.0	193304.0	201788.0	195411.0	184972.0	173816.0	169665.0	160633.0	153237.0	150633.0	144496.0	144817.0	132664.0	128215.0	125496.0	138614.0	323174.0	55873.0	2289746.0
325.trim	34758.0	36139.0	38755.0	44247.0	51054.0	57234.0	64169.0	68641.0	76385.0	81688.0	89013.0	102482.0	109313.0	110082.0	116818.0	132933.0	136237.0	136906.0	138091.0	149518.0	150949.0	189794.0	158301.0	158989.0	169715.0	166581.0	154686.0	146632.0	144379.0	142577.0	137318.0	134641.0	132203.0	136961.0	124892.0	122224.0	123282.0	147043.0	362139.0	64473.0	2748158.0
326.trim	29279.0	31929.0	36537.0	41975.0	48946.0	56659.0	65235.0	72239.0	80906.0	87911.0	97030.0	113205.0	125750.0	127260.0	138733.0	154443.0	164397.0	162208.0	154514.0	162891.0	174988.0	219284.0	178985.0	183158.0	203506.0	197558.0	178657.0	169000.0	167312.0	162943.0	160748.0	158936.0	150914.0	148829.0	144024.0	145341.0	149027.0	181285.0	456703.0	83176.0	3344955.0
327.trim	17635.0	19021.0	21301.0	24848.0	29745.0	33620.0	37498.0	40883.0	46364.0	50355.0	56274.0	64923.0	71731.0	71910.0	78486.0	89494.0	92865.0	95901.0	96988.0	105615.0	107846.0	134961.0	111968.0	113929.0	123652.0	120464.0	112793.0	107978.0	106489.0	104671.0	101970.0	103929.0	102003.0	104311.0	96974.0	95413.0	97434.0	116466.0	309656.0	56248.0	2302798.0
328.trim	125578.0	133508.0	147778.0	164863.0	183783.0	206194.0	227985.0	240597.0	256527.0	266902.0	281348.0	309445.0	328761.0	319931.0	329806.0	359621.0	375880.0	346251.0	326384.0	330176.0	333328.0	386769.0	344625.0	330018.0	336739.0	312775.0	274674.0	254285.0	242559.0	232820.0	214648.0	201875.0	189999.0	181855.0	168084.0	159394.0	151271.0	155888.0	290510.0	52198.0	1916258.0
329.trim	19671.0	19958.0	21882.0	24080.0	31130.0	33470.0	37022.0	38585.0	43422.0	48398.0	53056.0	62419.0	68976.0	69307.0	77005.0	95467.0	107950.0	101906.0	104781.0	118643.0	110721.0	148952.0	122379.0	121465.0	133187.0	129893.0	126501.0	122908.0	122957.0	120595.0	118114.0	122454.0	122248.0	129582.0	117459.0	116522.0	119888.0	165005.0	498501.0	101137.0	4299268.0
331.trim	43750.0	44820.0	49657.0	53837.0	78466.0	68696.0	61092.0	54421.0	57001.0	62948.0	63967.0	76059.0	83055.0	72990.0	81955.0	103979.0	106217.0	109734.0	118343.0	133849.0	114013.0	164489.0	137732.0	134898.0	137655.0	123386.0	109434.0	98893.0	97250.0	94598.0	93540.0	104663.0	104900.0	126393.0	89250.0	86922.0	86056.0	113800.0	307995.0	66191.0	2574300.0
332.trim	26937.0	28776.0	32536.0	36076.0	44594.0	45117.0	47717.0	49167.0	54841.0	56708.0	61924.0	75839.0	91821.0	81051.0	87403.0	100264.0	106835.0	105956.0	99616.0	104150.0	109132.0	160667.0	110424.0	109173.0	124090.0	117497.0	103696.0	93697.0	93153.0	83172.0	79244.0	83413.0	82229.0	84477.0	72916.0	69062.0	69587.0	89281.0	264098.0	48923.0	2016197.0
333.trim	19898.0	20771.0	22495.0	24475.0	28789.0	31061.0	34283.0	36259.0	40829.0	43062.0	47850.0	57769.0	61274.0	60029.0	65546.0	77436.0	84842.0	82117.0	78717.0	87298.0	89627.0	122463.0	98244.0	97150.0	106425.0	104279.0	96149.0	90880.0	89010.0	87167.0	85572.0	84998.0	82415.0	89093.0	79141.0	78735.0	79618.0	103459.0	278568.0	49300.0	2181705.0
334.trim	16027.0	16652.0	18449.0	20483.0	27690.0	26514.0	26326.0	25207.0	27068.0	28353.0	30805.0	37132.0	42654.0	39423.0	46243.0	57367.0	64637.0	66716.0	72825.0	81160.0	73336.0	112688.0	82169.0	81828.0	93541.0	87355.0	80846.0	75135.0	73828.0	72803.0	72122.0	79096.0	80692.0	93735.0	74680.0	71496.0	72499.0	102419.0	314439.0	77683.0	3059943.0
335.trim	32123.0	32211.0	34606.0	38010.0	43636.0	47859.0	51901.0	54095.0	58024.0	60713.0	64048.0	72858.0	77908.0	76395.0	79611.0	89360.0	91216.0	88506.0	86544.0	93144.0	93506.0	118920.0	98585.0	97567.0	105332.0	101004.0	90691.0	84742.0	83991.0	83122.0	81364.0	80901.0	79805.0	84406.0	74737.0	74060.0	75127.0	92947.0	254772.0	45911.0	1943177.0
336.trim	29623.0	30010.0	33134.0	36667.0	40982.0	46110.0	50604.0	53524.0	59081.0	60510.0	64724.0	78024.0	100938.0	85729.0	96405.0	111075.0	124807.0	132712.0	114476.0	118450.0	121596.0	173039.0	123625.0	121879.0	141223.0	133026.0	115498.0	104541.0	106664.0	94557.0	88764.0	88643.0	87858.0	87521.0	81593.0	78719.0	81336.0	116387.0	423613.0	87531.0	3690104.0
337.trim	43964.0	46363.0	51578.0	59465.0	67810.0	77702.0	89520.0	99481.0	109380.0	116703.0	129220.0	156881.0	169409.0	166216.0	180211.0	210565.0	220521.0	211208.0	202023.0	220281.0	244863.0	335556.0	259449.0	242356.0	272963.0	263530.0	234910.0	219218.0	216648.0	213059.0	201315.0	197512.0	190535.0	189721.0	182607.0	181554.0	182655.0	211791.0	477065.0	75505.0	3239614.0
338.trim	22656.0	22748.0	25076.0	27698.0	32237.0	35819.0	41224.0	45401.0	51372.0	55169.0	59923.0	72162.0	79537.0	77443.0	83317.0	99206.0	107339.0	106085.0	105115.0	115741.0	115580.0	156050.0	119569.0	119165.0	133977.0	133178.0	119718.0	112611.0	111002.0	107696.0	102376.0	100776.0	99445.0	103514.0	93848.0	92129.0	94216.0	117239.0	310136.0	64612.0	2637396.0
339.trim	38282.0	40241.0	45221.0	50560.0	58835.0	64487.0	73389.0	79376.0	87695.0	92533.0	101479.0	117753.0	129059.0	123887.0	132192.0	155068.0	162903.0	152968.0	149564.0	161117.0	165383.0	217151.0	172959.0	157690.0	169645.0	159736.0	141246.0	130109.0	126124.0	122476.0	116715.0	112099.0	107682.0	108375.0	97701.0	96627.0	97458.0	118211.0	305894.0	55020.0	2358057.0
34.trim	27428.0	28812.0	32762.0	36564.0	43188.0	48826.0	53683.0	55191.0	60003.0	60979.0	66981.0	77489.0	79636.0	76066.0	77640.0	83553.0	86679.0	85604.0	80569.0	85481.0	102433.0	134927.0	129925.0	117917.0	122473.0	119344.0	98232.0	89360.0	89104.0	90053.0	90290.0	87013.0	87114.0	87701.0	77304.0	80488.0	80515.0	116736.0	341234.0	89757.0	3258818.0
341.trim	36015.0	37723.0	42076.0	45667.0	50732.0	57351.0	63260.0	67731.0	72345.0	74825.0	80283.0	92413.0	99332.0	94222.0	99465.0	116512.0	122760.0	116995.0	108066.0	114053.0	113267.0	149039.0	142065.0	131981.0	135659.0	122872.0	105809.0	97605.0	93771.0	93417.0	89388.0	83661.0	80736.0	80006.0	74475.0	74581.0	75324.0	90129.0	230260.0	40392.0	1754824.0
342.trim	43113.0	44032.0	48234.0	54696.0	64321.0	70779.0	79077.0	86120.0	95825.0	101170.0	108376.0	128405.0	136145.0	132260.0	141525.0	163086.0	169153.0	167390.0	164788.0	176242.0	181498.0	239018.0	192190.0	191370.0	210971.0	206562.0	191064.0	183895.0	182300.0	183913.0	179587.0	175051.0	169745.0	179775.0	161860.0	163471.0	164879.0	186884.0	393511.0	62586.0	2521450.0
343.trim	65040.0	68925.0	77089.0	84758.0	93195.0	103535.0	114695.0	122895.0	132837.0	137326.0	144566.0	161803.0	178382.0	169456.0	179491.0	208985.0	229519.0	201055.0	178959.0	180187.0	184182.0	245052.0	324284.0	284686.0	269614.0	223611.0	170690.0	150271.0	138421.0	134208.0	127419.0	115140.0	107470.0	101542.0	95401.0	92076.0	90266.0	97268.0	206778.0	37452.0	1371807.0
344.trim	140533.0	138694.0	150699.0	158839.0	177364.0	192332.0	201172.0	208183.0	224194.0	235934.0	245561.0	282885.0	300509.0	278586.0	278370.0	345867.0	399055.0	357564.0	295380.0	315196.0	288806.0	362823.0	272955.0	260783.0	275137.0	247308.0	200856.0	180005.0	170921.0	165126.0	143993.0	135155.0	129422.0	135243.0	109081.0	99245.0	95620.0	105667.0	196111.0	43820.0	1484726.0
