Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88
137_S63_L001_R1_001 - illumina_universal_adapter	0.0005933146553716211	0.0009368126137446649	0.001171015767180831	0.0013427647463673529	0.0014520595513042305	0.001576967899803519	0.0017487168789900411	0.001951692945301385	0.002123441924487907	0.003005607135764133	0.0049885271681903405	0.007408626420364058	0.01125736490849839	0.0198682341831681	0.04111046019982838	0.08072202021766528	0.14533867025070354	0.2171453570942321	0.29622795523784423	0.3887460076169111	0.48167001212860067	0.5731029232300799	0.6644421530701847	0.7564996059141604	0.852616580084363	0.9606935286233727	1.0914881830456902	1.2464291825872766	1.431301345138005	1.6409678148658422	1.8965537162107302	2.200877293785685	2.5469592936183076	2.9276799398441398	3.4246746449792465	4.0310500295408245	4.69770149902509	5.353548396364168	6.115317573230643	7.046524924836401	7.985788864920365	8.905902793825032	9.889673139833647	10.98888222017095	12.39767664226374	14.064828369683745	15.353484380835562	16.65161000615798	18.066837208198486
139_S54_L001_R1_001 - illumina_universal_adapter	0.0014047269487500271	0.00229864409795459	0.002766886414204599	0.0030648587972727866	0.003235128730454608	0.0033202636970455185	0.003831073496590983	0.0040864783963637154	0.004469585746022814	0.005725326503238747	0.01019491224926156	0.014217539420682093	0.020411108240170846	0.034160405344602934	0.06870391803886496	0.1369183100198322	0.2468701193719934	0.36601650511597295	0.4874615349579071	0.6211659999889325	0.751656620031151	0.872952663681551	0.9924395892918942	1.115161643632692	1.2411826779288875	1.3752276828262766	1.5331743295940639	1.725025976806681	1.9461640525265718	2.1919274173328835	2.4813011687753885	2.8246079215532363	3.2121210057334144	3.621088101494502	4.154948193244455	4.804570555816399	5.4992080319732874	6.192185376281653	6.994390882726158	7.996174034601404	8.980802490708582	9.948978614522067	10.992818439893224	12.15393168174336	13.588902827374808	15.278661644271205	16.596444508390263	17.930700988544665	19.374206914576853
140_S64_L001_R1_001 - illumina_universal_adapter	0.0008146179111058387	0.0012558692796215015	0.0016292358222116774	0.001883803919432252	0.0020535159842459683	0.0022401992555410566	0.002460824939798888	0.0027323642435008342	0.00300390354720278	0.0037930646485865617	0.006186004762459963	0.009071109864293141	0.013169656229544392	0.02409911320354773	0.04853765053672289	0.0926373305785671	0.1628981254114457	0.24125418573593854	0.33185497153674104	0.4377468143772594	0.5488827600205216	0.6547576316545586	0.7619308005844204	0.8699185874253883	0.9806387385098568	1.1048340275405346	1.252475038325227	1.4260989662328996	1.6282684634422393	1.8609012762856412	2.149683325772661	2.4971348360657823	2.886335514303078	3.306576529194803	3.8637412379782337	4.548223937784915	5.291724008130566	5.988213836522817	6.793455156047698	7.7971662497689795	8.761334432388665	9.65669285832963	10.60136961030546	11.668018423262907	13.07730740947601	14.78589210759134	16.077214237552425	17.377285024454658	18.81832713799441
141_S61_L001_R1_001 - illumina_universal_adapter	0.0008344733712184243	0.001816206749122453	0.002257986769179266	0.00274885345813128	0.0029942868026072876	0.0031906334781880933	0.003534240160454503	0.0038778468427209133	0.004319626862777726	0.005203186902891352	0.008786513732241057	0.01236984056159076	0.01907017086578576	0.03293715482868016	0.0654570729717511	0.12507283234497327	0.21590771313554352	0.3138847042503656	0.42082001243856193	0.5425304079642139	0.6597984599548501	0.7664392481296752	0.8688831261139606	0.9715724374427219	1.07224919534678	1.180387126922909	1.3113994462042016	1.4655315865351342	1.6386111810596142	1.8478185638909628	2.103830085513886	2.407038439279545	2.7358945775429473	3.10392187758472	3.5737549289151405	4.1599479288616354	4.788846330746956	5.410479905635787	6.1402023254318525	7.0396419029330755	7.9404313638289175	8.831845270965776	9.809283565341474	10.897952251433699	12.271176357111408	13.902350907833398	15.193870253135042	16.52804591370662	17.971341239232224
156_S66_L001_R1_001 - illumina_universal_adapter	0.0007723415232428458	0.0011585122848642687	0.0015060659703235494	0.0017377684272964031	0.001969470884269257	0.002104630650836755	0.0022784074935663953	0.00252941848862032	0.002645269717106747	0.0035238081997954838	0.0059856468051320555	0.008534373831833447	0.011739591153291255	0.02009053387335453	0.03898393838568264	0.0625017377684273	0.09301888220556023	0.1269922549592049	0.1657155280807931	0.21480748615191647	0.2647297113605259	0.3107998832219617	0.35705348619516764	0.40382841969656247	0.45202253074691606	0.5105274011325616	0.5828668390532947	0.6717730026475868	0.7755081234881415	0.9046050090981832	1.079472784229404	1.304079353457464	1.5678822549900986	1.8625788174524471	2.297889808490196	2.874201398864967	3.515331751577894	4.10778527978844	4.860712067990769	5.883929426520972	6.817545514085964	7.668231430592757	8.557573040337854	9.609917328563352	11.116958380059994	12.974854877027783	14.353358990518736	15.804115653509058	17.45624106014687
159_S68_L001_R1_001 - illumina_universal_adapter	0.000797020062086771	0.001244661466820437	0.0015066954598352657	0.0016813847885118183	0.0017687294528500946	0.001899746449357509	0.0021290261932454843	0.002303715521922037	0.0025439133488522965	0.0033081791618122143	0.005704698389593669	0.007953823496304283	0.0111200675785668	0.019608877143943024	0.03915770483115348	0.06569956470694718	0.10608555388035767	0.1524546525609401	0.2082460569070141	0.2853932316837966	0.36960986523045836	0.4472756489517494	0.5230198500575984	0.5994682675196747	0.6764298348847384	0.7664603476514166	0.8776664824786058	1.0159767584582662	1.1871995957688934	1.4108346907240077	1.704853208011209	2.07304372244617	2.503412719806942	2.9976634210481206	3.715227133794666	4.632679110879357	5.641275245201038	6.589669069627563	7.727147715221893	9.159545619954413	10.48435673438826	11.734253422027471	13.012444321870765	14.437543488089517	16.259853433469623	18.366786885679048	19.99539366076446	21.643036113634096	23.46808649785782
161_S57_L001_R1_001 - illumina_universal_adapter	0.0007400184569309258	0.0010882624366631262	0.0012768945923514014	0.0014510165822175015	0.0014945470796840267	0.0016541589037279518	0.001784750396127527	0.001857301225238402	0.002002402883460152	0.0027206560916578156	0.00468678356056253	0.00666742119528942	0.008459426674328033	0.013806422779799528	0.025392790188806278	0.04580859350060652	0.07930531130109755	0.11988299002280997	0.17090073305357734	0.2385326159507351	0.31294074628684854	0.38787849767547145	0.471747256127643	0.5669411990040223	0.6738593558647188	0.7950337506457024	0.9365731631581087	1.1054787484111368	1.306379249302061	1.540341163018811	1.8203801083038778	2.155782591283453	2.544850922556343	2.978690370473554	3.5538733436645717	4.276174888126621	5.083012658668663	5.897294144277481	6.800131171899032	7.818976975268873	8.815934193495963	9.823462067524508	10.901567388112111	12.070179868015533	13.480234252117032	15.138637379347971	16.44554624970254	17.738880859930468	19.163452664937054
162_S62_L001_R1_001 - illumina_universal_adapter	0.0007480750596231739	0.0014324841567252267	0.001671231516179431	0.0020373108006758777	0.0022442251788695215	0.002371557103911764	0.0027694693696687714	0.0032628805792074608	0.0035971268824433467	0.00484657139692035	0.009072399659259768	0.01403038649059208	0.02192496584321111	0.04201157701862484	0.08596496589414387	0.1492409743948232	0.24255140071484144	0.34906455601267716	0.46986276165118945	0.6114399458075327	0.7555796849553511	0.8993692613093032	1.0430474222288435	1.1974453395878775	1.3506972696215311	1.5232718192803456	1.7276554754637747	1.9659730896709617	2.234571827302257	2.5449752275739828	2.927432580928988	3.3887481871117173	3.89430367900131	4.431031617790307	5.151061820922926	6.020173833544067	6.941802306999818	7.782248719995824	8.737357531492368	9.926637711386912	11.051026358981803	12.074894410001159	13.132887416931835	14.318944507473748	15.900820845254785	17.792400257719816	19.181400562043116	20.58799654675819	22.115955772529155
168_S67_L001_R1_001 - illumina_universal_adapter	0.0004903229855570461	0.0009152695730398195	0.0012094633643740472	0.00127483976244832	0.0013402161605225928	0.0014709689566711384	0.001667098150893957	0.001765162748005366	0.001928603743191048	0.00254967952489664	0.004837853457496188	0.007518285778541374	0.011816783951924812	0.02149249086691719	0.04345896061987285	0.07598371866182359	0.12287494018059578	0.17864100773795047	0.2405197685152497	0.3131039144772111	0.3897413971197774	0.4621130697879974	0.5316408691399865	0.6035385629221681	0.678410882816729	0.7615042847691298	0.8632953365707725	0.9862029649504055	1.127971684174466	1.3045043030745211	1.5293991124500197	1.8022148216139602	2.1193720727717764	2.46086568811274	2.909609284494549	3.470604156369884	4.092251981558626	4.689236560573848	5.395056498283216	6.299473589242705	7.200229601910037	8.06613999440378	8.985871506612169	10.044985499514908	11.452588382352555	13.111808677278564	14.401096623701298	15.727436643732627	17.18768387111958
169_S65_L001_R1_001 - illumina_universal_adapter	0.0005238259051960007	0.0007947703389180701	0.0009663684802753807	0.0010837777348882774	0.0012192499517493121	0.0013185962441140708	0.0014360054987269677	0.0015805091967120712	0.0017521073380693819	0.0021449767669663826	0.003305522091409246	0.004438972972479903	0.006046576612564181	0.012219593960865329	0.027672458164147352	0.049840228583174655	0.0839927744538415	0.12395707842784673	0.16974217198631442	0.22680306972818223	0.28648309699603003	0.3434040067804748	0.40170221743634005	0.4652206241819171	0.5330425316831131	0.6108442258264053	0.7075668729246221	0.828796444053	0.9745645493954733	1.1475670860675766	1.3663818107415198	1.6301687956727644	1.9390093241914275	2.2921402361425245	2.7640080304317562	3.3436484889745035	3.9855564941271435	4.628796642745584	5.386294059064623	6.3211697646603735	7.2538463046024155	8.160945690001094	9.149852231421589	10.254962324724918	11.632954104451429	13.2398803834514	14.521980412343108	15.828795089330832	17.242930856515866
171_S58_L001_R1_001 - illumina_universal_adapter	0.0009529552529607656	0.001616405112616995	0.0018697223317584641	0.002038600477852777	0.0021833531745050453	0.002303980421715269	0.002593485815019805	0.002798552135277185	0.003136308427465811	0.004372737711370602	0.007895053329909129	0.01216525788115104	0.01822074569110426	0.03201447140959332	0.06258744721502446	0.10981904586018747	0.17904702303413472	0.257466796445501	0.3442400067261753	0.4434981370931077	0.5451989692160472	0.6422074014225089	0.7360312743026207	0.8311157019160793	0.929101214824944	1.0389504174969342	1.1696259143997692	1.3260854853937896	1.5113206862098085	1.7425993072859702	2.029607716573255	2.3740588209820483	2.7659405589939015	3.204390445791261	3.7755966495058324	4.468570027916764	5.225644725495208	5.959335831201951	6.810421373893682	7.872296999722919	8.903840904241147	9.874986746081213	10.911663339968236	12.093032316883917	13.590486901026912	15.317591638408729	16.68286288505876	18.094883221365112	19.621547693420062
172_S59_L001_R1_001 - illumina_universal_adapter	0.001439139394642004	0.0023386015162932565	0.0027583505063971743	0.002998207072170842	0.003298027779387926	0.003617836533752816	0.003857693099526483	0.0042974301367782065	0.004697191079734319	0.005786539649289725	0.009074573405103748	0.013292051353290733	0.0195982802284234	0.034049638316286865	0.07233674262790851	0.1477816265873008	0.2654612541700063	0.3921654850399461	0.5243864169226802	0.6620241095824697	0.8001115333030848	0.929434198349387	1.0527304671806261	1.1756769451867783	1.29621486351162	1.4240584130689848	1.575497852284334	1.7544508383986375	1.9656945146802212	2.203222472961169	2.4865830233520354	2.8170953769645752	3.1906320020627668	3.5991377156460436	4.117097975410704	4.737227138171374	5.416301051970921	6.094625414002427	6.877517244687677	7.843189772516036	8.81445895354578	9.77365535409825	10.829364040303899	12.009578272193227	13.471094285617202	15.180282191249631	16.53934946901753	17.92450114831331	19.411352011497122
